2016-01-14 08:59:30,233 [Worker-2] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/nnaick001c/Documents/workspace/TestMaven/src/test/resources
2016-01-14 08:59:30,245 [Worker-2] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: XfinitySearch:XfinitySearch:0.0.1-SNAPSHOT @ /Users/nnaick001c/Documents/workspace/workspaceP/XfinitySearch/pom.xml.
2016-01-14 08:59:30,318 [Worker-2] WARN  o.e.m.c.i.embedder.EclipseLogger - The artifact xml-apis:xml-apis:jar:2.0.2 has been relocated to xml-apis:xml-apis:jar:1.0.b2
2016-01-14 08:59:30,351 [Worker-2] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-01-14 08:59:30,352 [Worker-2] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2016-01-14 08:59:30,353 [Worker-2] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-01-14 08:59:30,354 [Worker-2] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2016-01-14 08:59:30,368 [Worker-2] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: XfinityTest:XfinityTest:0.0.1-SNAPSHOT @ /Users/nnaick001c/Documents/workspace/workspaceP/XfinityTest/pom.xml.
2016-01-14 08:59:30,478 [Worker-2] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-01-14 08:59:30,478 [Worker-2] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2016-01-14 08:59:30,479 [Worker-2] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-01-14 08:59:30,480 [Worker-2] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 13 resources
2016-01-14 08:59:30,627 [Worker-2] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-01-14 08:59:30,628 [Worker-2] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/nnaick001c/Documents/workspace/cucumber-jvm-template-master/src/main/resources
2016-01-14 08:59:30,628 [Worker-2] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-01-14 08:59:30,629 [Worker-2] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 3 resources
2016-01-14 08:59:31,877 [Worker-4] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: cucumber:cucumber-java-template:0.0.1 @ /Users/nnaick001c/Documents/workspace/cucumber-jvm-template-master/pom.xml.
2016-01-14 08:59:31,994 [Worker-4] WARN  o.e.m.c.i.embedder.EclipseLogger - The artifact xml-apis:xml-apis:jar:2.0.2 has been relocated to xml-apis:xml-apis:jar:1.0.b2
2016-01-14 08:59:32,026 [Worker-4] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: ExcelMaven:ExcelMaven:0.0.1-SNAPSHOT @ /Users/nnaick001c/Documents/workspace/ExcelMaven/pom.xml.
2016-01-14 08:59:32,045 [Worker-4] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: org.mavenlearning.com:MavenCucumber:0.0.1-SNAPSHOT @ /Users/nnaick001c/Documents/workspace/MavenCucumberReport/MavenCucumber/pom.xml.
2016-01-14 08:59:32,399 [Worker-4] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: MavenReportProject:MavenReportProject:0.0.1-SNAPSHOT @ /Users/nnaick001c/Documents/workspace/MavenReportProject/pom.xml.
2016-01-14 08:59:32,488 [Worker-4] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: MaveTest:MavenTest:0.0.1-SNAPSHOT @ /Users/nnaick001c/Documents/workspace/MavenTest/pom.xml.
2016-01-14 08:59:32,498 [Worker-4] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: TestMaven:TestMaven:0.0.1-SNAPSHOT @ /Users/nnaick001c/Documents/workspace/TestMaven/pom.xml.
2016-01-14 08:59:32,553 [Worker-4] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: Cucumber_Maven_selenium:Cucumber_selenium:0.0.1-SNAPSHOT @ /Users/nnaick001c/Documents/workspace/workspaceP/Cucumber_selenium/pom.xml.
2016-01-14 08:59:32,578 [Worker-4] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: Slenium_Project:Selenium_Project:0.0.1-SNAPSHOT @ /Users/nnaick001c/Documents/workspace/workspaceP/Selenium_Project/pom.xml.
2016-01-14 08:59:32,622 [Worker-4] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: XfinitySearch:XfinitySearch:0.0.1-SNAPSHOT @ /Users/nnaick001c/Documents/workspace/workspaceP/XfinitySearch/pom.xml.
2016-01-14 08:59:32,647 [Worker-4] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: XfinityTest:XfinityTest:0.0.1-SNAPSHOT @ /Users/nnaick001c/Documents/workspace/workspaceP/XfinityTest/pom.xml.
2016-01-14 08:59:32,863 [Worker-4] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: org.apache.tomcat:jdbc-pool:1.2-SNAPSHOT @ /Users/nnaick001c/Documents/workspace/localtomcat/apache-tomcat-7.0.57-src/modules/jdbc-pool/pom.xml.
2016-01-14 08:59:33,360 [Worker-2] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-01-14 08:59:33,361 [Worker-2] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2016-01-14 08:59:33,362 [Worker-2] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-01-14 08:59:33,362 [Worker-2] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2016-01-14 08:59:33,398 [Worker-2] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-01-14 08:59:33,398 [Worker-2] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2016-01-14 08:59:33,399 [Worker-2] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-01-14 08:59:33,399 [Worker-2] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2016-01-14 08:59:33,539 [Worker-2] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-01-14 08:59:33,539 [Worker-2] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/nnaick001c/Documents/workspace/MavenCucumberReport/MavenCucumber/src/main/resources
2016-01-14 08:59:33,540 [Worker-2] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
